R,R,R Company,R Website,R Sally Company,R Sally Website,R Stop-list Link,R Stop-list Company,R Pipe Link,R Pipe Company,ICP,Company,Website,Score,Reasoning,Notes
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Admonnt Network Private Limited,admonnt.com,,"A direct advertiser-publisher ad network offering customizable formats like native ads and games, with 15+ languages and performance-based ROI campaigns.",Ad Network (Lookalike TrafficStars)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,I-ADVERT,i-advert.biz,,"A native advertising platform with high CTR (1.2%) and RTB support, offering push/pops ads and intelligent filtering for publishers and advertisers.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,2ADE Inc.,2ade.io,,"A global ad network with 500+ partners offering real-time fraud prevention and data-driven optimization for CPC, CPI, and CPA campaigns.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,2,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,RollerAds,Ad Tech,RollerAds,rollerads.com,,"An advertising network specializing in push notification ads with CPC pricing and antifraud protection, offering 15-minute setup for website monetization.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,DigiNinjas,digininjas.com,,"A high-quality CPA affiliate network with AI-optimized popunder ads and 35% adblock evasion, offering 20K+ direct publishers and 24/7 multilingual support.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,AdBison.com,adbison.com,,"An advertising network with in-house antifraud and turnkey setup, offering popunder/push/native ads and 12,000+ direct publishers for high-converting campaigns.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,FlurryAD,flurryad.com,,"A contextual advertising network specializing in native ads and real-time tracking, connecting 4,000+ advertisers with high-converting traffic through API integration and performance-driven optimization.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Afront,afront.io,,"A CPM-based ad network specializing in native and push ads, targeting 300M+ users across 100K+ sites, with auto-optimized campaigns for adult/gambling verticals.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,RevRTB,revrtb.com,,"A high-revenue ad network with 100% fill rates and self-serve targeting, offering 24/7 support and fraud detection for publishers and advertisers.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Trafficbets,trafficbets.com,,Self-serve ad network offering quality global traffic with CPM/CPC/CPA pricing and various ad formats like pop-ups and native ads.,Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Careyads Tech Limited,careyads.com,,Global online advertising platform offering CPI/CPR/CPE/CPL billing and native ads with anti-fraud technology across 200+ countries.,Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,ZetAds,zetads.com,,Self-service and managed ad network offering popunder and push notifications with 178+ country coverage and real-time reporting tools.,Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,WeblinkMarketing,weblinkmarketing.co.uk,,"Global ad network specializing in in-app and push notifications, offering 24/7 support and multi-channel monetization for publishers across 190+ countries.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Adv Listings,advlistings.com,,"A high-volume ad network serving 1 billion daily requests, offering CPC/CPM/CPV pricing and fraud protection for publishers and advertisers.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,2,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,Galaksion,Ad Tech,Galaksion,galaksion.com,,"International ad network with high CPM traffic from trusted sources, offering dedicated account managers and anti-adblock protection for publishers and advertisers.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,Onclicka,Ad Tech,Onclicka,onclicka.com,,A mobile ad network offering in-page push ads and Telegram rewarded video campaigns with 2B daily impressions and automated bidding.,Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Highads Media,highadsmedia.com,,"A programmatic mobile ad platform with AI optimization and 24/7 fraud detection, connecting advertisers with 2000+ global channels for high-ROI campaigns.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Adsession,adsession.com,,An ad network offering exclusive premium traffic deals and Google-compliant ad formats with flexible payment options and long-term publisher partnerships.,Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Adzflick Media,adzflick.co.in,,"A high-converting ad network specializing in push, banner, and in-app ads for social, gaming, and betting, serving 200+ countries with performance-driven campaigns.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Min2 Advertising(YEAMIN LIMITED),min2ad.com,,"International ad performance network connecting advertisers with 200+ countries and 150+ affiliates, specializing in CPA/CPI/CPL campaigns with flexible settlement methods.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Pushtimize,pushtimize.com,,"Automated ad platform for Southeast Asian publishers, offering real-time bidding with fraud detection and weekly payouts starting at $10 minimum.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,MediaTonik,mediatonik.ca,,A Quebec-based multi-platform ad network offering performance-driven campaigns with transparent monetization and custom creative solutions for national advertisers.,Ad Network (Lookalike Reacheffect)
FALSE,FALSE,2,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Traffic Nomads,trafficnomads.com,,Self-service ad platform for media buyers offering high-CTR push notifications and in-page ads with real-time optimization and 50M+ exclusive userbase.,Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,PayClick.com,payclick.com,,"A high-performance native advertising network for niche websites, offering 2.3% CTR and 0.70-0.90 eCPM with 120,000+ advertisers and exclusive partnerships.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Phoenix Native,phoenix-widget.com,,AI-powered native ad platform that boosts publisher revenue through behavioral targeting and increases advertiser CTR through personalized ad placements.,Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,One Pixelz,onepixelz.com,,"A direct traffic ad platform with anti-fraud technology and fast campaign setup, offering advertisers high-performance targeting and publishers optimized monetization.",Ad Network (Lookalike Reacheffect)
TRUE,TRUE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,AdOperator,Ad Tech,AdOperator,adoperator.com,,"An advertising network specializing in high-conversion popunder and push ads for betting, dating, and gambling, with AI optimization and global targeting.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,BidsPush,bidspush.com,,"A global ad network platform with in-house tools for banners, video, and native ads, offering real-time analytics and 24/7 support for performance marketing campaigns.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,BreatheADS,breatheads.com,,Global ad network offering high-performance formats like push notifications and pop-under ads with anti-fraud technology and 1 billion+ monthly audience reach.,Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Kizz Media,kizzmedia.com,,"High-payout CPA/CPL/CPS ad network for publishers, offering exclusive niche campaigns with reliable on-time payments and world-class support.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Dtxplatfrom,dtxplatform.com,,"A high-CPM ad platform with fraud detection and automated campaigns, offering 12+ ad formats and global traffic monetization for publishers and advertisers.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,UngAds Advertising Network,ungads.com,,"Global ad network offering CPA/CPM campaigns with push notifications and popunders, connecting advertisers to 2000+ publishers across 170+ geos.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,CPX24,cpx24.net,,High-paying ad network offering targeted traffic and fast payments (minimum $0.50) with 10% referral commissions for publishers and advertisers.,Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,Clickaine,Ad Tech,Clickaine,clickaine.com,,"High-performance ad network with 250M+ daily reach, offering native, video, and interstitial ads with 3x weekly payouts and RTB integration.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,starads.io,starads.io,,"A self-serve ad network offering display, mobile, and push ads with global reach and premium eCPM for publishers and advertisers.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Heap Ads(Droll Digital LLC),heapads.com,,"A high-yield ad network offering native, display, and popunder ads with proprietary optimization tools and dedicated publisher account management.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,AdNet,adnet.live,,"An ONDC network ad platform offering native ads for seller apps and buyer apps, with multi-store campaign management and performance tracking.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,SpacerankAds,spacerank.com,,"A global ad network offering sponsored links, pop under, and native ads with 300M unique users and 60M daily impressions, optimized for high CTR.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,AdoMobi Technology Private Limited,adomobi.com,,"AI-powered ad tech platform for mobile app monetization, offering multi-format ads, real-time fraud detection, and global ad exchange coverage in 50+ countries.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Traffic.Bar,traffic.bar,,"AI-powered ad network specializing in dating and MVAS traffic, offering 10x better conversion rates with real-time bidding and global distribution.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Approach X,approachx.com,,"A direct traffic ad network offering honest revshare and anti-fraud analysis, specializing in ROI-focused campaigns and video monetization solutions.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,KVICADS,kvicads.com,,"A digital ad network offering native, pop-up, and CTV ads with real-time analytics and publisher-focused revenue optimization solutions.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,Robin-ads.com,robinads.com,,A performance-focused ad network connecting publishers with direct offers and advertisers with high-quality global traffic for efficient monetization and user acquisition.,Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,ZEX Media,zex.media,,"An automated ad network offering header, in-article, and sidebar formats with 24/7 support and bot detection for optimized ROI and brand awareness.",Ad Network (Lookalike Reacheffect)
TRUE,TRUE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,The Moneytizer,themoneytizer.com,,"A global ad platform using header bidding to optimize publisher revenue across 80+ countries, offering multi-device support and dedicated account management.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,AdsEras,adseras.com,,"A CPC-based ad network offering RTB and XML integration for publishers, with fraud protection and multi-channel targeting for cost-effective monetization.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,3,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,AdRight,adright.com,,"An online advertising network specializing in high-impact pop under and display ads, offering 100% fill rates and 99% accurate eCPM predictions for publishers.",Ad Network (Lookalike Reacheffect)
FALSE,FALSE,1,1,Уникальный,Уникальный,#N/A,#N/A,#N/A,#N/A,Ad Tech,AdSwirl Media,adswirlmedia.com,,"A CPL/CPA performance advertising network offering high payouts and anti-fraud protection, with dedicated managers and 24/7 support for targeted campaigns.",Ad Network (Lookalike Reacheffect)
